PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,Transported,Side,Deck,Cabin_number,Dépense_totale
3852_01,Mars,True,TRAPPIST-1e,,False,True,P,F,796.0,0.0
3853_01,Earth,False,PSO J318.5-22,18.0,False,True,S,F,725.0,757.0
3854_01,Earth,True,TRAPPIST-1e,33.0,False,True,P,G,632.0,0.0
3856_01,Earth,False,,23.0,False,True,S,F,726.0,1100.0
3857_01,Europa,True,55 Cancri e,34.0,False,True,P,E,230.0,
3862_01,Mars,True,55 Cancri e,38.0,False,True,S,F,729.0,0.0
3862_02,Mars,False,TRAPPIST-1e,21.0,False,True,S,E,256.0,3224.0
3862_03,Mars,True,TRAPPIST-1e,31.0,False,False,S,E,256.0,0.0
3862_04,Mars,False,TRAPPIST-1e,13.0,False,False,S,D,124.0,3362.0
3862_05,Mars,False,TRAPPIST-1e,54.0,False,True,S,F,729.0,1345.0
3862_06,Mars,False,TRAPPIST-1e,13.0,False,False,S,F,729.0,
3862_07,Mars,False,TRAPPIST-1e,18.0,False,False,S,D,124.0,
3864_01,Europa,True,TRAPPIST-1e,,False,True,S,D,125.0,0.0
3866_01,,False,TRAPPIST-1e,43.0,False,False,P,F,797.0,970.0
3867_01,Earth,False,TRAPPIST-1e,56.0,False,True,P,F,798.0,
3868_01,Earth,False,TRAPPIST-1e,63.0,False,False,S,F,731.0,
3868_02,Earth,False,TRAPPIST-1e,9.0,False,True,S,G,630.0,0.0
3868_03,Earth,False,,9.0,False,False,S,G,630.0,0.0
3868_04,Earth,False,TRAPPIST-1e,0.0,False,True,S,G,630.0,0.0
3868_05,Earth,False,55 Cancri e,16.0,False,True,S,F,731.0,872.0
3868_06,Earth,True,TRAPPIST-1e,42.0,False,True,S,G,630.0,0.0
3868_07,Earth,True,TRAPPIST-1e,9.0,False,False,S,G,630.0,0.0
3870_01,Europa,True,55 Cancri e,22.0,False,True,S,B,148.0,0.0
3871_01,Europa,True,55 Cancri e,47.0,False,True,S,B,149.0,0.0
3872_01,Mars,True,TRAPPIST-1e,30.0,False,True,P,F,799.0,0.0
3873_01,Earth,False,TRAPPIST-1e,29.0,False,False,P,F,800.0,2524.0
3874_01,Earth,False,TRAPPIST-1e,,False,False,S,G,631.0,783.0
3874_02,Earth,False,TRAPPIST-1e,22.0,False,True,S,E,258.0,3844.0
3875_01,Earth,False,TRAPPIST-1e,19.0,False,False,P,E,232.0,788.0
3879_01,Mars,False,55 Cancri e,31.0,False,False,P,F,801.0,1461.0
3883_01,Europa,True,55 Cancri e,17.0,False,True,S,B,150.0,0.0
3883_02,Europa,False,TRAPPIST-1e,38.0,False,False,S,B,150.0,5389.0
3883_03,Europa,True,55 Cancri e,13.0,False,True,S,B,150.0,
3886_01,Earth,True,PSO J318.5-22,36.0,False,True,P,G,633.0,0.0
3888_01,Earth,False,,0.0,False,True,S,G,633.0,0.0
3890_01,Earth,True,TRAPPIST-1e,21.0,False,True,S,G,634.0,0.0
3894_01,Earth,False,PSO J318.5-22,18.0,False,True,S,F,735.0,609.0
3895_01,Mars,True,TRAPPIST-1e,36.0,False,False,P,E,233.0,0.0
3895_02,Mars,False,TRAPPIST-1e,27.0,False,False,P,E,233.0,
3895_03,Mars,False,TRAPPIST-1e,5.0,False,True,P,E,233.0,0.0
3896_01,,,55 Cancri e,18.0,False,True,S,C,140.0,6628.0
3897_01,Earth,True,TRAPPIST-1e,25.0,False,False,P,G,635.0,0.0
3898_01,Earth,True,TRAPPIST-1e,14.0,False,True,S,G,636.0,0.0
3899_01,Europa,True,TRAPPIST-1e,23.0,False,True,P,E,234.0,0.0
3903_01,Earth,False,55 Cancri e,2.0,False,False,P,G,636.0,0.0
3903_02,Earth,True,TRAPPIST-1e,1.0,False,False,P,G,636.0,0.0
3903_03,Earth,True,55 Cancri e,7.0,False,True,P,G,636.0,
3903_04,Earth,False,PSO J318.5-22,6.0,False,False,P,G,636.0,0.0
3903_05,Earth,False,TRAPPIST-1e,56.0,False,False,P,F,804.0,970.0
3903_06,Earth,True,55 Cancri e,4.0,False,True,P,G,636.0,0.0
3904_01,Earth,False,TRAPPIST-1e,65.0,False,False,S,G,637.0,909.0
3907_01,Earth,True,TRAPPIST-1e,36.0,False,True,S,G,639.0,0.0
3909_01,Europa,True,TRAPPIST-1e,25.0,False,True,S,C,141.0,0.0
3911_01,,False,TRAPPIST-1e,41.0,False,False,S,F,736.0,1064.0
3911_02,Earth,False,TRAPPIST-1e,20.0,False,True,S,E,260.0,1619.0
3911_03,Earth,True,PSO J318.5-22,18.0,False,True,S,G,640.0,0.0
3912_01,Earth,False,TRAPPIST-1e,15.0,False,True,S,F,737.0,902.0
3913_01,Earth,False,,23.0,False,False,S,F,738.0,636.0
3913_02,Earth,False,PSO J318.5-22,29.0,False,False,S,F,738.0,599.0
3915_01,Earth,True,TRAPPIST-1e,33.0,False,True,S,G,641.0,0.0
3916_01,Europa,False,TRAPPIST-1e,14.0,False,False,S,D,128.0,1675.0
3916_02,Europa,True,55 Cancri e,55.0,False,True,S,D,128.0,0.0
3917_01,Europa,False,TRAPPIST-1e,30.0,False,False,P,B,124.0,3003.0
3919_01,Earth,False,TRAPPIST-1e,21.0,False,False,P,F,806.0,
3921_01,Earth,False,TRAPPIST-1e,26.0,False,True,S,E,262.0,788.0
3922_01,Earth,True,PSO J318.5-22,33.0,False,True,P,G,641.0,0.0
3923_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,F,808.0,730.0
3923_02,Earth,True,TRAPPIST-1e,9.0,False,True,P,G,642.0,0.0
3923_03,Earth,True,55 Cancri e,0.0,False,True,P,G,642.0,0.0
3924_01,Earth,False,55 Cancri e,19.0,False,True,S,E,263.0,694.0
3926_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,F,810.0,
3927_01,Europa,False,55 Cancri e,38.0,False,False,S,C,142.0,12749.0
3927_02,Europa,False,55 Cancri e,42.0,False,True,S,C,142.0,3710.0
3928_01,Europa,False,,28.0,False,False,S,E,264.0,3701.0
3928_02,Europa,True,55 Cancri e,37.0,False,True,S,E,264.0,0.0
3930_01,Earth,False,55 Cancri e,29.0,False,False,S,F,740.0,1820.0
3931_01,Earth,False,55 Cancri e,42.0,False,False,P,F,811.0,701.0
3932_01,Mars,False,TRAPPIST-1e,18.0,False,True,S,E,265.0,2998.0
3932_02,Mars,False,55 Cancri e,34.0,False,True,S,D,129.0,836.0
3933_01,Earth,True,55 Cancri e,34.0,False,True,S,G,642.0,0.0
3935_01,Earth,True,PSO J318.5-22,18.0,False,False,S,G,643.0,0.0
3936_01,Earth,False,TRAPPIST-1e,24.0,False,False,S,G,644.0,3537.0
3937_01,Earth,False,TRAPPIST-1e,24.0,False,True,S,F,742.0,645.0
3938_01,Mars,True,,56.0,False,True,S,F,743.0,0.0
3938_02,Mars,True,TRAPPIST-1e,2.0,False,True,S,F,743.0,0.0
3938_03,Mars,True,TRAPPIST-1e,12.0,False,True,S,F,743.0,0.0
3939_01,Earth,False,TRAPPIST-1e,37.0,False,False,P,E,237.0,1618.0
3940_01,Mars,False,TRAPPIST-1e,60.0,True,False,P,D,132.0,2739.0
3941_01,Earth,True,TRAPPIST-1e,55.0,False,False,P,G,643.0,0.0
3942_01,Earth,True,PSO J318.5-22,20.0,False,False,S,G,645.0,0.0
3944_01,Mars,False,TRAPPIST-1e,28.0,False,False,S,F,745.0,1895.0
3945_01,Earth,True,TRAPPIST-1e,28.0,False,False,P,G,644.0,0.0
3946_01,Mars,False,TRAPPIST-1e,37.0,False,False,P,F,812.0,1308.0
3948_01,Earth,False,TRAPPIST-1e,18.0,False,False,P,F,814.0,857.0
3949_01,Earth,False,TRAPPIST-1e,14.0,False,False,P,E,238.0,787.0
3950_01,Europa,False,TRAPPIST-1e,29.0,False,True,S,C,143.0,14864.0
3952_01,Earth,False,TRAPPIST-1e,51.0,False,False,S,F,746.0,556.0
3954_01,Earth,True,TRAPPIST-1e,45.0,False,False,S,G,647.0,0.0
3955_01,Earth,True,TRAPPIST-1e,45.0,False,True,S,G,648.0,0.0
3958_01,Mars,False,TRAPPIST-1e,41.0,False,False,S,F,747.0,1192.0
3959_01,Earth,False,TRAPPIST-1e,21.0,False,False,P,G,646.0,5525.0
3959_02,Earth,False,TRAPPIST-1e,28.0,False,False,P,F,817.0,673.0
3959_03,Earth,True,55 Cancri e,0.0,False,True,P,G,646.0,0.0
3960_01,Earth,False,TRAPPIST-1e,46.0,False,False,S,F,748.0,880.0
3961_01,Mars,True,TRAPPIST-1e,41.0,False,True,S,F,749.0,0.0
3962_01,Earth,,55 Cancri e,13.0,False,True,P,G,647.0,0.0
3962_02,Earth,False,PSO J318.5-22,55.0,False,False,P,E,239.0,1649.0
3963_01,Earth,,PSO J318.5-22,20.0,False,True,P,G,648.0,0.0
3964_01,Earth,True,TRAPPIST-1e,21.0,False,True,S,G,650.0,0.0
3966_01,Earth,False,TRAPPIST-1e,49.0,False,False,P,F,818.0,599.0
3966_02,Earth,False,TRAPPIST-1e,27.0,False,True,P,G,649.0,
3966_03,Earth,False,TRAPPIST-1e,0.0,False,True,P,G,649.0,0.0
3967_01,Mars,False,TRAPPIST-1e,22.0,False,False,P,F,819.0,
3968_01,Earth,True,TRAPPIST-1e,17.0,False,False,P,G,650.0,0.0
3970_01,Mars,False,TRAPPIST-1e,23.0,False,True,S,F,751.0,1119.0
3971_01,Earth,False,TRAPPIST-1e,44.0,False,False,P,G,651.0,908.0
3973_01,Europa,True,,29.0,False,True,P,E,240.0,0.0
3974_01,Earth,False,TRAPPIST-1e,19.0,False,True,S,F,752.0,761.0
3974_02,Earth,True,TRAPPIST-1e,3.0,False,True,S,G,652.0,0.0
3976_01,Europa,False,TRAPPIST-1e,29.0,False,True,,,,7223.0
3977_01,Earth,False,TRAPPIST-1e,19.0,False,True,P,E,241.0,721.0
3980_01,Earth,True,TRAPPIST-1e,22.0,False,True,P,G,653.0,0.0
3981_01,Earth,False,PSO J318.5-22,33.0,False,False,,,,703.0
3984_01,Earth,True,PSO J318.5-22,,False,True,S,G,654.0,0.0
3985_01,Earth,False,TRAPPIST-1e,50.0,False,False,P,G,654.0,848.0
3986_01,Mars,False,TRAPPIST-1e,54.0,False,False,S,F,755.0,1222.0
3986_02,Mars,False,TRAPPIST-1e,43.0,False,False,S,F,755.0,1598.0
3987_01,Earth,False,TRAPPIST-1e,17.0,False,True,P,F,822.0,2302.0
3988_01,Mars,False,TRAPPIST-1e,26.0,False,False,P,D,134.0,1719.0
3991_01,Earth,False,TRAPPIST-1e,44.0,False,False,P,F,823.0,1262.0
3992_01,Earth,False,PSO J318.5-22,51.0,False,False,S,F,756.0,1108.0
3994_01,Europa,True,TRAPPIST-1e,29.0,False,True,S,B,152.0,0.0
3995_01,Earth,False,TRAPPIST-1e,4.0,False,False,P,G,655.0,0.0
3995_02,Earth,False,PSO J318.5-22,40.0,False,False,P,F,825.0,732.0
3995_03,Earth,False,55 Cancri e,27.0,False,False,P,G,655.0,810.0
3995_04,Earth,False,TRAPPIST-1e,8.0,False,False,P,G,655.0,0.0
3995_05,Earth,False,TRAPPIST-1e,3.0,False,False,P,G,655.0,0.0
3995_06,Earth,False,55 Cancri e,11.0,False,True,P,G,655.0,0.0
3996_01,Earth,False,PSO J318.5-22,24.0,False,True,P,F,826.0,1192.0
3997_01,Earth,False,55 Cancri e,25.0,False,False,S,G,657.0,522.0
3998_01,Europa,False,55 Cancri e,28.0,False,True,P,C,129.0,6515.0
3999_01,Earth,False,TRAPPIST-1e,25.0,False,False,P,G,656.0,1017.0
4000_01,Earth,True,TRAPPIST-1e,27.0,False,True,S,G,658.0,0.0
4000_02,Earth,False,TRAPPIST-1e,25.0,False,False,S,F,757.0,803.0
4000_03,Earth,True,TRAPPIST-1e,0.0,False,True,S,G,658.0,0.0
4001_01,Earth,False,TRAPPIST-1e,58.0,False,True,S,F,758.0,970.0
4001_02,Earth,True,TRAPPIST-1e,3.0,False,True,S,G,659.0,0.0
4001_03,Earth,True,PSO J318.5-22,4.0,False,True,S,G,659.0,0.0
4001_04,Earth,True,55 Cancri e,2.0,False,False,S,G,659.0,0.0
4001_05,Earth,False,,34.0,False,True,S,F,758.0,861.0
4001_06,Earth,False,55 Cancri e,5.0,False,True,S,G,659.0,0.0
4001_07,Earth,False,TRAPPIST-1e,3.0,,False,S,G,659.0,0.0
4002_01,Mars,True,TRAPPIST-1e,46.0,False,False,P,E,242.0,0.0
4003_01,Earth,False,TRAPPIST-1e,22.0,False,True,P,F,827.0,1417.0
4005_01,Earth,False,TRAPPIST-1e,8.0,False,True,P,G,657.0,0.0
4005_02,Earth,False,TRAPPIST-1e,17.0,False,True,P,G,657.0,1014.0
4005_03,Earth,False,TRAPPIST-1e,4.0,False,False,P,G,657.0,0.0
4005_04,Earth,True,TRAPPIST-1e,12.0,False,False,,,,0.0
4005_05,Earth,True,PSO J318.5-22,40.0,False,True,P,G,657.0,0.0
4005_06,Earth,False,PSO J318.5-22,16.0,False,True,P,F,829.0,2284.0
4005_07,Earth,True,TRAPPIST-1e,41.0,False,True,P,G,657.0,
4005_08,Earth,True,TRAPPIST-1e,8.0,False,False,P,G,657.0,0.0
4006_01,Earth,True,55 Cancri e,14.0,,True,S,G,660.0,0.0
4006_02,Earth,True,TRAPPIST-1e,2.0,False,True,S,G,660.0,0.0
4006_03,Earth,False,PSO J318.5-22,59.0,False,True,S,F,759.0,684.0
4006_04,Earth,,TRAPPIST-1e,45.0,False,False,S,G,660.0,1805.0
4006_05,Earth,False,55 Cancri e,52.0,False,True,S,F,759.0,
4008_01,Mars,True,TRAPPIST-1e,33.0,False,True,S,F,760.0,0.0
4009_01,Earth,False,55 Cancri e,51.0,False,True,,,,1475.0
4010_01,Earth,True,TRAPPIST-1e,38.0,False,False,P,G,658.0,0.0
4013_01,Mars,False,TRAPPIST-1e,14.0,False,False,P,E,243.0,947.0
4014_01,Europa,False,TRAPPIST-1e,42.0,False,False,P,B,125.0,4689.0
4014_02,Europa,False,55 Cancri e,28.0,False,False,P,B,125.0,6356.0
4016_01,Earth,False,55 Cancri e,34.0,False,False,S,E,268.0,906.0
4017_01,Mars,False,TRAPPIST-1e,21.0,,False,S,E,269.0,0.0
4017_02,Mars,True,TRAPPIST-1e,30.0,False,True,S,F,761.0,0.0
4017_03,Mars,True,TRAPPIST-1e,,False,True,S,F,761.0,0.0
4017_04,Mars,True,TRAPPIST-1e,26.0,False,False,S,E,269.0,0.0
4017_05,Mars,False,TRAPPIST-1e,23.0,False,False,S,F,761.0,1486.0
4018_01,Earth,False,TRAPPIST-1e,20.0,False,False,S,F,762.0,
4019_01,Earth,False,55 Cancri e,59.0,False,True,P,E,245.0,640.0
4020_01,Europa,False,55 Cancri e,37.0,False,False,P,B,126.0,12558.0
4021_01,Mars,False,TRAPPIST-1e,32.0,False,False,P,F,832.0,2505.0
4022_01,Earth,False,PSO J318.5-22,37.0,False,False,P,F,833.0,740.0
4023_01,Earth,False,TRAPPIST-1e,27.0,False,False,P,E,246.0,
4026_01,Europa,True,55 Cancri e,42.0,False,True,S,B,154.0,0.0
4027_01,Earth,True,PSO J318.5-22,29.0,False,True,P,G,659.0,0.0
4030_01,,False,TRAPPIST-1e,2.0,False,True,S,G,661.0,0.0
4030_02,Earth,True,TRAPPIST-1e,10.0,False,False,,,,0.0
4030_03,Earth,False,TRAPPIST-1e,0.0,False,False,S,G,661.0,0.0
4030_04,Earth,True,TRAPPIST-1e,21.0,False,False,S,G,661.0,0.0
4030_05,Earth,False,TRAPPIST-1e,8.0,False,False,S,G,661.0,0.0
4031_01,Europa,True,55 Cancri e,,False,True,P,C,131.0,
4031_02,Europa,True,TRAPPIST-1e,27.0,False,True,P,C,131.0,0.0
4032_01,Earth,,PSO J318.5-22,13.0,False,True,P,G,661.0,0.0
4033_01,Europa,False,55 Cancri e,49.0,False,True,S,C,144.0,11695.0
4034_01,Mars,True,TRAPPIST-1e,38.0,False,False,P,E,247.0,0.0
4035_01,Earth,True,55 Cancri e,21.0,False,True,P,G,662.0,0.0
4036_01,Earth,False,TRAPPIST-1e,22.0,False,False,S,G,662.0,886.0
4037_01,Earth,True,PSO J318.5-22,14.0,False,True,S,G,663.0,0.0
4038_01,Earth,True,PSO J318.5-22,24.0,False,False,S,G,664.0,0.0
4039_01,Earth,False,TRAPPIST-1e,24.0,False,False,S,F,764.0,778.0
4040_01,Earth,True,TRAPPIST-1e,34.0,False,False,P,G,663.0,
4042_01,Europa,False,TRAPPIST-1e,1.0,False,True,S,A,46.0,
4042_02,Europa,True,55 Cancri e,,False,True,S,A,46.0,0.0
4042_03,Europa,True,55 Cancri e,26.0,False,True,S,A,46.0,0.0
4043_01,Earth,False,TRAPPIST-1e,,False,False,P,E,248.0,1609.0
4044_01,Mars,False,TRAPPIST-1e,32.0,False,False,S,F,765.0,1390.0
4044_02,Mars,False,TRAPPIST-1e,2.0,False,True,S,F,765.0,
4044_03,Mars,True,TRAPPIST-1e,10.0,False,True,S,F,765.0,0.0
4045_01,Mars,False,TRAPPIST-1e,49.0,False,False,P,D,135.0,3488.0
4046_01,Earth,True,PSO J318.5-22,14.0,False,True,P,G,664.0,0.0
4047_01,Earth,True,TRAPPIST-1e,29.0,False,True,S,G,666.0,0.0
4049_01,Europa,True,55 Cancri e,25.0,False,False,S,A,47.0,0.0
4050_01,Europa,False,55 Cancri e,36.0,False,False,P,A,35.0,13542.0
4053_01,Earth,True,TRAPPIST-1e,22.0,False,True,S,G,668.0,0.0
4055_01,Earth,False,TRAPPIST-1e,21.0,False,False,P,F,836.0,645.0
4058_01,Earth,False,TRAPPIST-1e,36.0,False,False,S,G,669.0,882.0
4060_01,Earth,False,TRAPPIST-1e,54.0,False,False,P,F,838.0,1415.0
4061_01,Mars,False,TRAPPIST-1e,30.0,False,False,S,D,130.0,2384.0
4061_02,Mars,True,TRAPPIST-1e,0.0,False,True,S,F,766.0,0.0
4061_03,Mars,True,TRAPPIST-1e,1.0,False,True,S,F,766.0,
4063_01,Earth,True,TRAPPIST-1e,42.0,False,True,S,G,670.0,0.0
4064_01,Earth,False,TRAPPIST-1e,47.0,False,True,S,F,767.0,
4065_01,Earth,False,TRAPPIST-1e,25.0,False,False,P,G,665.0,1700.0
4066_01,Europa,,55 Cancri e,18.0,False,False,S,B,155.0,2887.0
4066_02,Europa,True,TRAPPIST-1e,22.0,False,True,S,B,155.0,0.0
4068_01,Europa,False,TRAPPIST-1e,27.0,False,False,S,D,131.0,
4069_01,Earth,False,55 Cancri e,24.0,False,True,S,F,768.0,2486.0
4071_01,Europa,True,,,False,True,P,B,127.0,0.0
4071_02,Europa,True,55 Cancri e,22.0,False,True,P,B,127.0,
4072_01,Earth,True,TRAPPIST-1e,60.0,False,True,S,G,671.0,
4075_01,Europa,False,TRAPPIST-1e,38.0,False,False,S,C,145.0,10750.0
4076_01,Earth,False,TRAPPIST-1e,23.0,False,False,P,E,250.0,1619.0
4078_01,,True,TRAPPIST-1e,21.0,False,False,P,G,667.0,0.0
4079_01,Mars,False,55 Cancri e,55.0,False,False,S,F,771.0,1687.0
4080_01,Earth,False,55 Cancri e,20.0,False,False,P,F,839.0,729.0
4081_01,Earth,False,55 Cancri e,50.0,False,False,P,G,668.0,809.0
4082_01,Mars,False,TRAPPIST-1e,22.0,False,False,P,E,252.0,0.0
4083_01,Europa,False,TRAPPIST-1e,21.0,False,True,S,C,146.0,8060.0
4084_01,Europa,False,TRAPPIST-1e,26.0,False,True,S,D,132.0,2315.0
4089_01,Europa,False,TRAPPIST-1e,36.0,False,True,S,A,48.0,3418.0
4090_01,Mars,False,TRAPPIST-1e,46.0,False,True,S,D,133.0,1778.0
4091_01,Earth,False,TRAPPIST-1e,26.0,False,True,S,F,772.0,645.0
4093_01,Earth,False,TRAPPIST-1e,24.0,False,False,P,F,841.0,693.0
4095_01,Earth,False,55 Cancri e,14.0,False,False,P,G,671.0,2308.0
4096_01,Mars,False,TRAPPIST-1e,46.0,False,True,P,F,842.0,1121.0
4097_01,Earth,False,TRAPPIST-1e,15.0,False,False,P,E,253.0,983.0
4098_01,Earth,True,TRAPPIST-1e,30.0,False,False,P,G,672.0,0.0
4099_01,Earth,True,TRAPPIST-1e,,False,True,P,G,673.0,0.0
4101_01,Mars,False,TRAPPIST-1e,38.0,False,False,S,F,773.0,1309.0
4102_01,Europa,True,TRAPPIST-1e,48.0,False,True,P,B,128.0,0.0
4103_01,Earth,True,TRAPPIST-1e,31.0,False,False,P,G,674.0,0.0
4104_01,Earth,False,TRAPPIST-1e,41.0,False,False,P,G,675.0,1025.0
4106_01,Earth,False,TRAPPIST-1e,43.0,False,True,S,G,675.0,909.0
4107_01,Earth,False,TRAPPIST-1e,23.0,False,False,S,G,676.0,770.0
4108_01,Europa,True,55 Cancri e,48.0,False,True,S,B,158.0,0.0
4108_02,Europa,,TRAPPIST-1e,47.0,False,True,S,B,158.0,3234.0
4109_01,Earth,False,TRAPPIST-1e,19.0,False,True,P,F,843.0,
4110_01,Earth,False,TRAPPIST-1e,25.0,False,False,P,E,255.0,997.0
4112_01,Earth,True,TRAPPIST-1e,28.0,False,True,S,G,678.0,0.0
4113_01,Europa,True,55 Cancri e,16.0,False,True,P,B,129.0,0.0
4113_02,Europa,False,TRAPPIST-1e,45.0,False,True,P,B,129.0,2691.0
4114_01,Mars,True,TRAPPIST-1e,31.0,False,True,S,E,270.0,0.0
4115_01,Earth,True,PSO J318.5-22,19.0,False,False,S,G,679.0,0.0
4116_01,Earth,False,TRAPPIST-1e,21.0,False,True,S,F,774.0,776.0
4120_01,Earth,True,PSO J318.5-22,,False,False,S,G,680.0,0.0
4125_01,Earth,True,PSO J318.5-22,22.0,False,True,P,G,677.0,
4127_01,Europa,,TRAPPIST-1e,23.0,False,True,P,B,130.0,
4128_01,Mars,False,TRAPPIST-1e,54.0,True,False,P,F,846.0,1286.0
4128_02,Mars,False,TRAPPIST-1e,0.0,False,True,P,F,846.0,0.0
4128_03,Mars,True,TRAPPIST-1e,4.0,False,True,P,F,846.0,
4129_01,Earth,False,TRAPPIST-1e,23.0,False,False,P,F,847.0,799.0
4130_01,Mars,True,TRAPPIST-1e,19.0,False,True,,,,0.0
4131_01,Europa,True,TRAPPIST-1e,34.0,False,True,S,C,147.0,
4132_01,Earth,True,55 Cancri e,18.0,False,False,P,G,678.0,0.0
4134_01,,True,TRAPPIST-1e,40.0,False,True,,,,0.0
4135_01,Mars,False,TRAPPIST-1e,58.0,False,False,S,F,777.0,2365.0
4137_01,Earth,False,55 Cancri e,39.0,False,False,S,F,778.0,704.0
4140_01,Earth,False,PSO J318.5-22,23.0,False,False,P,F,851.0,722.0
4141_01,Earth,False,TRAPPIST-1e,11.0,False,False,P,G,679.0,0.0
4142_01,Europa,True,TRAPPIST-1e,43.0,False,True,S,C,148.0,
4143_01,Mars,True,TRAPPIST-1e,29.0,False,False,P,E,258.0,0.0
4144_01,Earth,False,TRAPPIST-1e,36.0,False,False,P,E,259.0,790.0
4145_01,Earth,False,PSO J318.5-22,13.0,False,False,P,F,852.0,647.0
4147_01,Europa,False,TRAPPIST-1e,54.0,False,True,S,C,149.0,
4147_02,Europa,True,TRAPPIST-1e,45.0,False,True,S,C,149.0,0.0
4149_01,Earth,False,55 Cancri e,33.0,,True,P,G,682.0,
4150_01,Earth,False,TRAPPIST-1e,46.0,False,True,S,F,780.0,1029.0
4151_01,Earth,True,55 Cancri e,15.0,False,True,P,G,683.0,0.0
4152_01,Earth,False,TRAPPIST-1e,35.0,False,False,P,F,853.0,634.0
4154_01,Mars,True,TRAPPIST-1e,23.0,False,True,S,F,781.0,0.0
4156_01,Earth,True,55 Cancri e,15.0,,False,P,G,684.0,0.0
4158_01,Earth,False,TRAPPIST-1e,27.0,False,False,S,E,273.0,791.0
4159_01,Earth,False,TRAPPIST-1e,15.0,False,False,S,F,782.0,
4160_01,Mars,False,TRAPPIST-1e,27.0,True,True,S,F,783.0,
4163_01,Earth,True,55 Cancri e,16.0,False,True,S,G,683.0,0.0
4165_01,Earth,False,TRAPPIST-1e,37.0,False,True,P,G,685.0,954.0
4166_01,Europa,True,55 Cancri e,45.0,False,True,P,B,132.0,0.0
4166_02,Europa,False,55 Cancri e,58.0,True,True,P,B,132.0,4058.0
4167_01,Earth,False,PSO J318.5-22,,,False,,,,774.0
4168_01,Earth,False,TRAPPIST-1e,38.0,False,False,P,F,855.0,880.0
4168_02,Earth,False,TRAPPIST-1e,28.0,False,False,P,E,260.0,789.0
4169_01,Europa,True,TRAPPIST-1e,47.0,False,True,P,D,140.0,0.0
4169_02,Europa,False,TRAPPIST-1e,41.0,False,True,P,D,140.0,1580.0
4170_01,Europa,True,TRAPPIST-1e,28.0,False,True,P,B,133.0,
4171_01,Earth,True,TRAPPIST-1e,23.0,False,False,P,G,686.0,0.0
4172_01,Mars,True,TRAPPIST-1e,24.0,False,True,P,F,856.0,0.0
4172_02,Mars,False,TRAPPIST-1e,58.0,False,False,P,F,856.0,2638.0
4172_03,,True,TRAPPIST-1e,36.0,False,True,P,F,856.0,0.0
4172_04,Mars,False,55 Cancri e,24.0,False,False,P,F,856.0,1413.0
4172_05,Mars,False,TRAPPIST-1e,56.0,False,False,P,F,856.0,1129.0
4172_06,Mars,True,TRAPPIST-1e,15.0,False,True,P,F,856.0,0.0
4172_07,Mars,False,TRAPPIST-1e,19.0,False,True,P,D,141.0,2398.0
4173_01,Earth,False,TRAPPIST-1e,27.0,False,False,P,E,261.0,791.0
4174_01,Earth,False,TRAPPIST-1e,47.0,False,False,P,F,857.0,944.0
4175_01,Earth,False,55 Cancri e,37.0,False,False,P,F,858.0,716.0
4176_01,Mars,True,TRAPPIST-1e,39.0,False,True,P,F,859.0,0.0
4176_02,Mars,True,TRAPPIST-1e,20.0,False,True,P,F,859.0,0.0
4176_03,Mars,False,TRAPPIST-1e,20.0,False,True,P,F,859.0,1854.0
4176_04,Mars,False,TRAPPIST-1e,38.0,False,False,P,F,859.0,2366.0
4176_05,Mars,False,TRAPPIST-1e,46.0,False,False,P,D,142.0,1181.0
4176_06,Mars,True,TRAPPIST-1e,13.0,False,True,P,F,859.0,0.0
4176_07,Mars,False,55 Cancri e,24.0,False,True,P,F,859.0,1071.0
4177_01,Europa,True,TRAPPIST-1e,32.0,False,True,S,B,161.0,0.0
4177_02,Europa,True,55 Cancri e,,False,True,S,B,161.0,0.0
4177_03,Europa,False,55 Cancri e,44.0,False,False,S,B,161.0,5896.0
4178_01,Earth,False,TRAPPIST-1e,19.0,False,False,P,G,687.0,783.0
4179_01,Europa,False,TRAPPIST-1e,30.0,True,True,S,A,50.0,1446.0
4179_02,Europa,True,TRAPPIST-1e,23.0,False,True,S,A,50.0,0.0
4181_01,Europa,False,TRAPPIST-1e,4.0,False,True,P,C,133.0,0.0
4181_02,Europa,False,,0.0,False,True,P,C,133.0,
4181_03,Europa,True,TRAPPIST-1e,17.0,False,True,,,,0.0
4181_04,Europa,True,TRAPPIST-1e,44.0,False,True,P,C,133.0,0.0
4181_05,Europa,False,55 Cancri e,31.0,False,False,P,C,133.0,28074.0
4181_06,Europa,False,55 Cancri e,41.0,True,True,P,C,133.0,12047.0
4182_01,Europa,False,55 Cancri e,33.0,False,False,S,A,51.0,4019.0
4182_02,Europa,False,TRAPPIST-1e,43.0,False,False,S,A,51.0,4285.0
4182_03,Europa,False,55 Cancri e,43.0,True,False,S,A,51.0,7574.0
4183_01,Earth,False,TRAPPIST-1e,36.0,False,False,S,F,784.0,
4184_01,Earth,False,55 Cancri e,19.0,False,False,P,F,860.0,919.0
4185_01,Earth,False,TRAPPIST-1e,24.0,False,True,P,G,688.0,1725.0
4186_01,Earth,True,55 Cancri e,17.0,False,True,S,G,685.0,0.0
